game_id,inputprogvers,visteam,hometeam,date,number,site,gametype,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,innings,scorer,umplf,umprf
NY1194908281,"""version 7RS(19) of 07/07/92""",CIN,NY1,1949/08/28,1,NYC14,,0:00PM,day,false,barrg901,balll901,(none),barla901,"""DWV""","""DWV""",2015/02/19 8:44AM,park,none,0,unknown,-1,dry,none,sunny,127,0,wehmh101,zabaa101,,,,"""532""",,
NY1194908282,"""version 7RS(19) of 07/07/92""",CIN,NY1,1949/08/28,2,NYC14,,0:00PM,day,false,balll901,barla901,(none),barrg901,"""DWV""","""DWV""",2015/02/19 9:03AM,park,none,0,unknown,-1,unknown,unknown,unknown,138,10596,kennm101,liveb101,,,,"""532""",,
NY1194908290,"""version 7RS(19) of 07/07/92""",CIN,NY1,1949/08/29,0,NYC14,,0:00PM,night,false,barla901,barrg901,(none),balll901,"""Richard Weston""","""David W. Smith""",2011/03/19 7:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,7804,jansl101,raffk101,,,,"""209""",,
NY1194908310,"""version 7RS(19) of 07/07/92""",PIT,NY1,1949/08/31,0,NYC14,,0:00PM,day,false,warnl101,stewb901,(none),conlj102,"""D Lamoureaux""","""D Lamoureaux""",2007/03/10 2:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,4701,jones103,werlb101,,,,"""253""",,
NY1194909010,"""version 7RS(19) of 07/07/92""",PIT,NY1,1949/09/01,0,NYC14,,0:00PM,day,false,stewb901,conlj102,(none),warnl101,"""D Lamoureaux""","""D Lamoureaux""",2003/07/18 6:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,3973,hansa101,lombv101,higbk101,,,"""206""",,
NY1194909020,"""version 7RS(19) of 07/07/92""",BRO,NY1,1949/09/02,0,NYC14,,0:00PM,night,false,pineb101,gorea901,(none),stewb901,,"""Alan Boodman""",1994/12/30 1:47PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,135,44248,newcd101,kosld101,,,,"""27""",,
NY1194909030,"""version 7RS(19) of 07/07/92""",BRO,NY1,1949/09/03,0,NYC14,,0:00PM,day,false,gorea901,robbs901,(none),pineb101,,"""Alan Boodman""",1994/12/30 7:45PM,park,pitches,0,unknown,-1,unknown,unknown,unknown,152,28700,kennm101,bantj101,,,,"""27""",,
NY1194909040,"""version 7RS(19) of 07/07/92""",BRO,NY1,1949/09/04,0,NYC14,,0:00PM,day,false,robbs901,pineb101,(none),gorea901,,"""Alan Boodman""",1994/12/31 10:02AM,park,pitches,0,unknown,-1,unknown,unknown,unknown,151,39953,barnr103,jansl101,,,,"""27""",,
NY1194909051,"""version 7RS(19) of 07/07/92""",PHI,NY1,1949/09/05,1,NYC14,,0:00PM,day,false,warnl101,stewb901,(none),conlj102,"""DWV""","""DWV""",2013/06/10 12:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,0,heink101,zabaa101,konsj101,,,"""382,162""",,
NY1194909052,"""version 7RS(19) of 07/07/92""",PHI,NY1,1949/09/05,2,NYC14,,0:00PM,day,false,stewb901,conlj102,(none),warnl101,"""Greg Beston""","""Greg Beston""",2003/12/22 8:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,16577,meyer101,kosld101,,,,"""175""",,
NY1194909061,"""version 7RS(19) of 07/07/92""",PHI,NY1,1949/09/06,1,NYC14,,0:00PM,day,false,conlj102,warnl101,(none),stewb901,"""D Lamoureaux""","""D Lamoureaux""",2007/03/10 2:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,0,konsj101,jansl101,,,,"""253""",,
NY1194909062,,PHI,NY1,1949/09/06,2,NYC14,,0:00PM,day,false,warnl101,stewb901,(none),conlj102,Mark Pankin,Mark Pankin,2014/02/12 20:54,park,none,0,unknown,-1,unknown,unknown,unknown,110,4150,jones103,boroh101,,,,"""99""",,
NY1194909240,"""version 7RS(19) of 07/07/92""",BSN,NY1,1949/09/24,0,NYC14,,0:00PM,day,false,barrg901,balll901,(none),barla901,"""Bob Kistler""","""Greg Beston""",1994/08/08 7:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,3673,spahw101,jansl101,,,,"""115""",,
BOS194904220,"""version 7RS(19) of 07/07/92""",NYA,BOS,1949/04/22,0,BOS07,,0:00PM,day,false,mcgob901,joner901,hurle901,mckib901,"""Bob Kistler""","""Greg Beston""",1994/04/04 4:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,178,33955,reyna102,johne105,pagej101,,,"""115""",,
BOS194904230,"""version 7RS(19) of 07/07/92""",NYA,BOS,1949/04/23,0,BOS07,,0:00PM,day,false,joner901,hurle901,mckib901,mcgob901,"""Kistler/Smith""","""David W. Smith""",2011/03/07 8:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,161,31367,kinde101,hillf101,,,,"""206,115""",,
BOS194904250,"""version 7RS(19) of 07/07/92""",WS1,BOS,1949/04/25,0,BOS07,,0:00PM,day,false,romme101,passa901,(none),boyej901,"""Mugler""","""Mugler""",1999/06/12 6:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,5341,parnm101,calvp101,,,,"""14""",,
BOS194904270,"""version 7RS(19) of 07/07/92""",PHA,BOS,1949/04/27,0,BOS07,,0:00PM,day,false,passa901,boyej901,(none),romme101,"""Bob Kistler""","""Greg Beston""",1994/04/04 8:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,149,12677,johne105,harrb104,,,,"""115""",,
BOS194904280,"""version 7RS(19) of 07/07/92""",PHA,BOS,1949/04/28,0,BOS07,,0:00PM,day,false,boyej901,romme101,(none),passa901,"""Bob Kistler""","""Greg Beston""",1994/04/05 3:53PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,10823,harrm101,fowld101,,,,"""115""",,
BOS194905170,"""version 7RS(19) of 07/07/92""",CHA,BOS,1949/05/17,0,BOS07,,0:00PM,day,false,stevj901,honoj901,berrc103,summb901,"""Bob Kistler""","""Greg Beston""",1994/04/09 10:51AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,10309,parnm101,gumpr101,,,,"""115""",,
BOS194905180,"""version 7RS(19) of 07/07/92""",CHA,BOS,1949/05/18,0,BOS07,,0:00PM,day,false,honoj901,berrc103,summb901,stevj901,"""Bob Kistler""","""Greg Beston""",1994/04/09 11:01AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,10406,kinde101,pierm101,,,,"""115""",,
BOS194905190,"""version 7RS(19) of 07/07/92""",CHA,BOS,1949/05/19,0,BOS07,,0:00PM,day,false,berrc103,summb901,stevj901,honoj901,"""Greg Beston""","""Greg Beston""",2004/05/25 9:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,8003,kliee101,harrm101,surkm101,,,"""149""",,
BOS194905210,"""version 7RS(19) of 07/07/92""",CLE,BOS,1949/05/21,0,BOS07,,0:00PM,day,false,summb901,stevj901,grieb901,honoj901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1994/12/08 7:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,35961,dobsj101,benta101,,,,"""3""",,
BOS194905220,"""version 7RS(19) of 07/07/92""",DET,BOS,1949/05/22,0,BOS07,,0:00PM,day,false,hubbc901,berrc103,(none),papaj901,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 10:28AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,170,31687,parnm101,trucv101,,,,"""206""",,
BOS194905230,"""version 7RS(19) of 07/07/92""",DET,BOS,1949/05/23,0,BOS07,,0:00PM,day,false,berrc103,papaj901,(none),hubbc901,"""Bob Kistler""","""Greg Beston""",1994/04/09 11:31AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,11853,kinde101,grayt101,,,,"""115""",,
BOS194905240,"""version 7RS(19) of 07/07/92""",DET,BOS,1949/05/24,0,BOS07,,0:00PM,day,false,papaj901,hubbc901,(none),berrc103,"""Bob Kistler""","""Greg Beston""",1994/05/14 11:23AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,12813,johne105,kretl101,,,,"""115""",,
BOS194905250,"""version 7RS(19) of 07/07/92""",SLA,BOS,1949/05/25,0,BOS07,,0:00PM,day,false,hubbc901,berrc103,(none),papaj901,"""Bob Kistler""","""Greg Beston""",1994/05/14 12:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,7304,fannc101,dobsj101,ferrt101,,,"""115""",,
BOS194905260,"""version 7RS(19) of 07/07/92""",SLA,BOS,1949/05/26,0,BOS07,,0:00PM,day,false,berrc103,papaj901,(none),hubbc901,"""Bob Kistler""","""Greg Beston""",1994/05/14 5:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,7539,hught102,garvn102,kinde101,,,"""115""",,
BOS194905280,"""version 7RS(19) of 07/07/92""",WS1,BOS,1949/05/28,0,BOS07,,0:00PM,day,false,hurle901,mcgob901,mckib901,joner901,"""Mugler""","""Mugler""",1999/07/06 8:29AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,13389,hught102,weltd101,,,,"""14""",,
BOS194905290,"""version 7RS(19) of 07/07/92""",WS1,BOS,1949/05/29,0,BOS07,,0:00PM,day,false,mcgob901,mckib901,joner901,hurle901,"""Mugler""","""Mugler""",1999/07/06 12:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,164,26806,calvp101,kinde101,,,,"""14""",,
BOS194905301,"""version 7RS(19) of 07/07/92""",PHA,BOS,1949/05/30,1,BOS07,,0:00PM,day,false,mckib901,joner901,hurle901,mcgob901,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 12:48PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,0,dobsj101,shanb102,,,,"""206""",,
BOS194905302,"""version 7RS(19) of 07/07/92""",PHA,BOS,1949/05/30,2,BOS07,,0:00PM,day,false,joner901,hurle901,mcgob901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 12:55PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,36133,parnm101,schec101,,,,"""206""",,
BOS194906140,"""version 7RS(19) of 07/07/92""",CLE,BOS,1949/06/14,0,BOS07,,0:00PM,night,false,boyej901,romme101,(none),stevj901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/02/06 12:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,35137,fellb101,dobsj101,,,,"""3""",,
BOS194906150,"""version 7RS(19) of 07/07/92""",CLE,BOS,1949/06/15,0,BOS07,,0:00PM,day,false,romme101,stevj901,(none),boyej901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/02/06 1:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,15255,bearg102,mastw101,lemob101,,,"""3""",,
BOS194906160,"""version 7RS(19) of 07/07/92""",CLE,BOS,1949/06/16,0,BOS07,,0:00PM,day,false,stevj901,boyej901,(none),romme101,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/02/06 2:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,11666,garcm101,parnm101,benta101,,,"""3""",,
BOS194906171,"""version 7RS(19) of 07/07/92""",CHA,BOS,1949/06/17,1,BOS07,,0:00PM,day,false,passa901,boyej901,(none),romme101,"""Comly""","""Comly""",2011/06/13 1:25AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,168,7264,dobsj101,judsh101,,,,"""93""",,
BOS194906172,"""version 7RS(19) of 07/07/92""",CHA,BOS,1949/06/17,2,BOS07,,0:00PM,night,false,boyej901,romme101,(none),passa901,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 2:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,171,31446,mcdem102,wighb101,mastw101,,,"""206""",,
BOS194906180,"""version 7RS(19) of 07/07/92""",CHA,BOS,1949/06/18,0,BOS07,,0:00PM,day,false,romme101,passa901,(none),boyej901,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 2:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,10578,kinde101,pierb101,parnm101,,,"""206""",,
BOS194906190,"""version 7RS(19) of 07/07/92""",CHA,BOS,1949/06/19,0,BOS07,,0:00PM,day,false,passa901,boyej901,(none),romme101,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 2:39PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,20358,stobc101,gumpr101,,,,"""206""",,
BOS194906200,"""version 7RS(19) of 07/07/92""",DET,BOS,1949/06/20,0,BOS07,,0:00PM,night,false,berrc103,papaj901,(none),hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 2:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,33710,mastw101,grayt101,dobsj101,,,"""206""",,
BOS194906210,"""version 7RS(19) of 07/07/92""",DET,BOS,1949/06/21,0,BOS07,,0:00PM,day,false,papaj901,hubbc901,(none),berrc103,"""Greg Beston""","""Greg Beston""",2004/05/26 6:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,10132,parnm101,houta101,,,,"""149""",,
BOS194906220,"""version 7RS(19) of 07/07/92""",DET,BOS,1949/06/22,0,BOS07,,0:00PM,day,false,hubbc901,berrc103,(none),papaj901,"""Bob Kistler""","""Greg Beston""",1994/05/15 12:08PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,9292,newhh101,dobsj101,,,,"""115""",,
BOS194906230,"""version 7RS(19) of 07/07/92""",SLA,BOS,1949/06/23,0,BOS07,,0:00PM,night,false,berrc103,papaj901,(none),hubbc901,"""Bob Kistler""","""Greg Beston""",1994/05/15 3:17PM,unknown,none,0,unknown,-1,unknown,unknown,night,113,29080,mcdem102,garvn102,,,,"""115""",,
BOS194906240,"""version 7RS(19) of 07/07/92""",SLA,BOS,1949/06/24,0,BOS07,,0:00PM,day,false,papaj901,hubbc901,(none),berrc103,"""Bob Kistler""","""Greg Beston""",1994/05/15 7:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,6722,kinde101,ostrj101,,,,"""115""",,
BOS194906250,"""version 7RS(19) of 07/07/92""",SLA,BOS,1949/06/25,0,BOS07,,0:00PM,day,false,hubbc901,berrc103,(none),papaj901,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 2:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,8953,parnm101,kennb103,,,,"""206""",,
BOS194906260,"""version 7RS(19) of 07/07/92""",SLA,BOS,1949/06/26,0,BOS07,,0:00PM,day,false,berrc103,papaj901,(none),hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 3:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,16629,stobc101,drewk101,,,,"""206""",,
BOS194906280,"""version 7RS(19) of 07/07/92""",NYA,BOS,1949/06/28,0,BOS07,,0:00PM,night,false,summb901,stevj901,grieb901,honoj901,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 3:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,148,36228,reyna102,mcdem102,pagej101,,,"""206""",,
BOS194906290,"""version 7RS(19) of 07/07/92""",NYA,BOS,1949/06/29,0,BOS07,,0:00PM,day,false,stevj901,grieb901,honoj901,summb901,"""Greg Beston""","""Greg Beston""",2004/05/27 7:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,185,29563,pagej101,johne105,,,,"""149""",,
BOS194906300,"""version 7RS(19) of 07/07/92""",NYA,BOS,1949/06/30,0,BOS07,,0:00PM,day,false,grieb901,honoj901,summb901,stevj901,"""D Lamoureaux""","""D Lamoureaux""",2003/06/29 3:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,25237,rascv101,parnm101,,,,"""206""",,
BOS194907080,"""version 7RS(19) of 07/07/92""",PHA,BOS,1949/07/08,0,BOS07,,0:00PM,night,false,hubbc901,berrc103,(none),papaj901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 12:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,34276,dobsj101,fowld101,,,,"""206""",,
BOS194907090,"""version 7RS(19) of 07/07/92""",PHA,BOS,1949/07/09,0,BOS07,,0:00PM,day,false,berrc103,papaj901,(none),hubbc901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 12:24PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,18191,parnm101,kella103,hught102,,,"""206""",,
BOS194907101,"""version 7RS(19) of 07/07/92""",PHA,BOS,1949/07/10,1,BOS07,,0:00PM,day,false,papaj901,hubbc901,(none),berrc103,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 12:29PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,0,kinde101,colej101,,,,"""206""",,
BOS194907102,"""version 7RS(19) of 07/07/92""",PHA,BOS,1949/07/10,2,BOS07,,0:00PM,day,false,hubbc901,berrc103,(none),papaj901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 12:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,136,32108,hught102,shanb102,kramj101,,,"""206""",,
BOS194907260,"""version 7RS(19) of 07/07/92""",CHA,BOS,1949/07/26,0,BOS07,,0:00PM,night,false,summb901,grieb901,(none),honoj901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 2:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,31821,mcdem102,kuzab101,,,,"""206""",,
BOS194907270,"""version 7RS(19) of 07/07/92""",CHA,BOS,1949/07/27,0,BOS07,,0:00PM,day,false,grieb901,honoj901,(none),summb901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 2:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,9282,parnm101,gumpr101,,,,"""206""",,
BOS194907280,"""version 7RS(19) of 07/07/92""",CHA,BOS,1949/07/28,0,BOS07,,0:00PM,day,false,honoj901,summb901,(none),grieb901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 3:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,5651,kinde101,judsh101,,,,"""206""",,
BOS194907291,"""version 7RS(19) of 07/07/92""",CLE,BOS,1949/07/29,1,BOS07,,0:00PM,day,false,summb901,grieb901,(none),honoj901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/04/06 9:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,14406,dobsj101,garcm101,,,,"""3""",,
BOS194907292,"""version 7RS(19) of 07/07/92""",CLE,BOS,1949/07/29,2,BOS07,,0:00PM,night,false,grieb901,honoj901,(none),summb901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/04/06 10:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,34234,fellb101,stobc101,,,,"""3""",,
BOS194907300,"""version 7RS(19) of 07/07/92""",CLE,BOS,1949/07/30,0,BOS07,,0:00PM,day,false,honoj901,summb901,(none),grieb901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/04/07 8:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,136,21441,paigs101,parnm101,benta101,,,"""3""",,
BOS194907310,"""version 7RS(19) of 07/07/92""",CLE,BOS,1949/07/31,0,BOS07,,0:00PM,day,false,summb901,grieb901,(none),honoj901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/04/06 10:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,28802,mcdem102,bearg102,,,,"""3""",,
BOS194908010,"""version 7RS(19) of 07/07/92""",CLE,BOS,1949/08/01,0,BOS07,,0:00PM,day,false,grieb901,honoj901,(none),summb901,"""R.STIEGLITZ""","""R.STIEGLITZ""",1995/04/06 11:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,122,35248,parnm101,lemob101,,,,"""3""",,
BOS194908020,"""version 7RS(19) of 07/07/92""",SLA,BOS,1949/08/02,0,BOS07,,0:00PM,night,false,joner901,mckib901,mcgob901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 3:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,27751,stobc101,garvn102,,,,"""206""",,
BOS194908030,"""version 7RS(19) of 07/07/92""",SLA,BOS,1949/08/03,0,BOS07,,0:00PM,day,false,mckib901,mcgob901,hurle901,joner901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 6:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,7833,kinde101,ostrj101,,,,"""206""",,
BOS194908040,"""version 7RS(19) of 07/07/92""",SLA,BOS,1949/08/04,0,BOS07,,0:00PM,day,false,mcgob901,hurle901,joner901,mckib901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 6:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,5582,dobsj101,embrr101,,,,"""206""",,
BOS194908050,"""version 7RS(19) of 07/07/92""",DET,BOS,1949/08/05,0,BOS07,,0:00PM,night,false,hurle901,joner901,mckib901,mcgob901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 6:40PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,128,35975,kramj101,grayt101,,,,"""206""",,
BOS194908060,"""version 7RS(19) of 07/07/92""",DET,BOS,1949/08/06,0,BOS07,,0:00PM,day,false,joner901,mckib901,mcgob901,hurle901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 6:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,22826,parnm101,trucv101,,,,"""206""",,
BOS194908070,"""version 7RS(19) of 07/07/92""",DET,BOS,1949/08/07,0,BOS07,,0:00PM,day,false,mckib901,mcgob901,hurle901,joner901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 7:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,30573,houta101,mcdem102,,,,"""206""",,
BOS194908090,"""version 7RS(19) of 07/07/92""",NYA,BOS,1949/08/09,0,BOS07,,0:00PM,night,false,boyej901,passa901,(none),stevj901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 7:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,35091,kinde101,rascv101,,,,"""206""",,
BOS194908100,"""version 7RS(19) of 07/07/92""",NYA,BOS,1949/08/10,0,BOS07,,0:00PM,day,false,passa901,stevj901,romme101,boyej901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 7:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,32237,lopae101,dobsj101,pagej101,,,"""206""",,
BOS194908110,"""version 7RS(19) of 07/07/92""",NYA,BOS,1949/08/11,0,BOS07,,0:00PM,day,false,romme101,stevj901,boyej901,passa901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 7:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,177,30818,parnm101,buxtr101,,,,"""206""",,
BOS194908121,"""version 7RS(19) of 07/07/92""",WS1,BOS,1949/08/12,1,BOS07,,0:00PM,day,false,boyej901,passa901,romme101,stevj901,"""Mugler""","""Mugler""",1999/12/17 3:33PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,4014,stobc101,scarr102,,,,"""14""",,
BOS194908122,"""version 7RS(19) of 07/07/92""",WS1,BOS,1949/08/12,2,BOS07,,0:00PM,night,false,stevj901,boyej901,passa901,romme101,"""Mugler""","""Mugler""",1999/12/17 4:36PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,194,32359,dobsj101,weikd101,,,,"""14""",,
BOS194908130,"""version 7RS(19) of 07/07/92""",WS1,BOS,1949/08/13,0,BOS07,,0:00PM,day,false,passa901,romme101,stevj901,boyej901,"""Mugler""","""Mugler""",1999/12/17 11:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,190,8847,kinde101,haynj101,,,,"""14""",,
BOS194908141,"""version 7RS(19) of 07/07/92""",WS1,BOS,1949/08/14,1,BOS07,,0:00PM,day,false,romme101,stevj901,boyej901,passa901,"""Mugler""","""Mugler""",1999/12/18 10:44AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,145,0,parnm101,weikd101,,,,"""14""",,
BOS194908142,"""version 7RS(19) of 07/07/92""",WS1,BOS,1949/08/14,2,BOS07,,0:00PM,day,false,stevj901,boyej901,passa901,romme101,"""Mugler""","""Mugler""",1999/12/18 11:07AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,35985,kramj101,calvp101,,,,"""14""",,
BOS194908150,"""version 7RS(19) of 07/07/92""",WS1,BOS,1949/08/15,0,BOS07,,0:00PM,night,false,boyej901,passa901,romme101,stevj901,"""Mugler""","""Mugler""",1999/12/18 12:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,30619,dobsj101,hudss101,,,,"""14""",,
BOS194909020,"""version 7RS(19) of 07/07/92""",PHA,BOS,1949/09/02,0,BOS07,,0:00PM,night,false,stevj901,passa901,romme101,boyej901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 7:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,33807,dobsj101,marcp101,,,,"""206""",,
BOS194909030,"""version 7RS(19) of 07/07/92""",PHA,BOS,1949/09/03,0,BOS07,,0:00PM,day,false,passa901,romme101,stevj901,boyej901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 8:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,21269,kinde101,kella103,,,,"""206""",,
BOS194909040,"""version 7RS(19) of 07/07/92""",PHA,BOS,1949/09/04,0,BOS07,,0:00PM,day,false,romme101,boyej901,stevj901,passa901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 8:12PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,29793,stobc101,fowld101,,,,"""206""",,
BOS194909051,"""version 7RS(19) of 07/07/92""",WS1,BOS,1949/09/05,1,BOS07,,0:00PM,day,false,boyej901,stevj901,passa901,romme101,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 8:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,0,parnm101,hudss101,,,,"""206""",,
BOS194909052,"""version 7RS(19) of 07/07/92""",WS1,BOS,1949/09/05,2,BOS07,,0:00PM,day,false,stevj901,passa901,romme101,boyej901,"""D Lamoureaux""","""D Lamoureaux""",2003/07/05 8:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,35808,mastw101,hittl101,,,,"""206""",,
BOS194909130,"""version 7RS(19) of 07/07/92""",DET,BOS,1949/09/13,0,BOS07,,0:00PM,day,false,mckib901,grieb901,berrc103,honoj901,"""Bob Kistler""","""Greg Beston""",1994/05/19 7:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,10229,kramj101,houta101,parnm101,,,"""115""",,
BOS194909140,"""version 7RS(19) of 07/07/92""",DET,BOS,1949/09/14,0,BOS07,,0:00PM,day,false,grieb901,berrc103,honoj901,mckib901,"""Bob Kistler""","""Greg Beston""",1994/05/19 8:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,13196,kinde101,newhh101,,,,"""115""",,
BOS194909160,"""version 7RS(19) of 07/07/92""",SLA,BOS,1949/09/16,0,BOS07,,0:00PM,day,false,honoj901,mckib901,summb901,grieb901,"""Bob Kistler""","""Greg Beston""",1994/05/19 9:04PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,132,8601,parnm101,ferrt101,,,,"""115""",,
BOS194909170,"""version 7RS(19) of 07/07/92""",SLA,BOS,1949/09/17,0,BOS07,,0:00PM,day,false,mckib901,summb901,grieb901,honoj901,"""Bob Kistler""","""Greg Beston""",1994/05/23 9:06PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,17467,dobsj101,fannc101,,,,"""115""",,
